Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
13.33,0.0,0.0,0.0,0.0,0.0,0.0
13.356,0.0,0.0,0.0,0.0,0.0,0.0
13.382,0.0,0.0,0.0,0.0,0.0,0.0
13.407,0.0,0.0,0.0,0.0,0.0,0.0
13.432,0.0,0.0,0.0,0.0,0.0,0.0
13.462,0.0,0.0,0.0,0.0,0.0,0.0
13.491,0.0,0.0,0.0,0.0,0.0,0.0
13.521,0.0,0.0,0.0,0.0,0.0,0.0
13.546,0.0,0.0,0.0,0.0,0.0,0.0
13.576,0.0,0.0,0.0,0.0,0.0,0.0
13.606,0.0,0.0,0.0,0.0,0.0,0.0
13.632,0.0,0.0,0.0,0.0,0.0,0.0
13.661,0.0,0.0,0.0,0.0,0.0,0.0
13.691,0.0,0.0,0.0,0.0,0.0,0.0
13.72,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.0,0.0,0.0,0.0,0.0,0.0
13.78,0.0,0.0,0.0,0.0,0.0,0.0
13.806,0.0,0.0,0.0,0.0,0.0,0.0
13.831,0.0,0.0,0.0,0.0,0.0,0.0
13.861,0.0,0.0,0.0,0.0,0.0,0.0
13.888,0.0,0.0,0.0,0.0,0.0,0.0
13.914,0.0,0.0,0.0,0.0,0.0,0.0
13.94,0.0,0.0,0.0,0.0,0.0,0.0
13.966,0.0,0.0,0.0,0.0,0.0,0.0
13.993,0.0,0.0,0.0,0.0,0.0,0.0
14.021,0.0,0.0,0.0,0.0,0.0,0.0
14.051,0.0,0.0,0.0,0.0,0.0,0.0
14.079,0.0,0.0,0.0,0.0,0.0,0.0
14.106,0.0,0.0,0.0,0.0,0.0,0.0
14.131,0.0,0.0,0.0,0.0,0.0,0.0
14.161,0.0,0.0,0.0,0.0,0.0,0.0
14.191,0.0,0.0,0.0,0.0,0.0,0.0
14.221,0.0,0.0,0.0,0.0,0.0,0.0
14.251,0.0,0.0,0.0,0.0,0.0,0.0
14.28,0.0,0.0,0.0,0.0,0.0,0.0
14.306,0.0,0.0,0.0,0.0,0.0,0.0
14.336,0.0,0.0,0.0,0.0,0.0,0.0
14.362,0.0,0.0,0.0,0.0,0.0,0.0
14.391,0.0,0.0,0.0,0.0,0.0,0.0
14.416,0.0,0.0,0.0,0.0,0.0,0.0
14.441,0.0,0.0,0.0,0.0,0.0,0.0
14.471,0.0,0.0,0.0,0.0,0.0,0.0
14.496,0.0,0.0,0.0,0.0,0.0,0.0
14.522,0.0,0.0,0.0,0.0,0.0,0.0
14.551,0.0,0.0,0.0,0.0,0.0,0.0
14.579,0.0,0.0,0.0,0.0,0.0,0.0
14.606,0.0,0.0,0.0,0.0,0.0,0.0
14.632,0.0,0.0,0.0,0.0,0.0,0.0
14.661,0.0,0.0,0.0,0.0,0.0,0.0
14.691,0.0,0.0,0.0,0.0,0.0,0.0
14.721,0.0,0.0,0.0,0.0,0.0,0.0
14.748,0.0,0.0,0.0,0.0,0.0,0.0
14.773,0.0,0.0,0.0,0.0,0.0,0.0
14.798,0.0,0.0,0.0,0.0,0.0,0.0
14.828,0.0,0.0,0.0,0.0,0.0,0.0
14.855,0.0,0.0,0.0,0.0,0.0,0.0
14.88,0.0,0.0,0.0,0.0,0.0,0.0
14.906,0.0,0.0,0.0,0.0,0.0,0.0
14.932,0.0,0.0,0.0,0.0,0.0,0.0
14.961,0.0,0.0,0.0,0.0,0.0,0.0
14.987,0.0,0.0,0.0,0.0,0.0,0.0
15.016,0.0,0.0,0.0,0.0,0.0,0.0
15.046,0.0,0.0,0.0,0.0,0.0,0.0
15.071,0.0,0.0,0.0,0.0,0.0,0.0
15.101,0.0,0.0,0.0,0.0,0.0,0.0
15.13,0.0,0.0,0.0,0.0,0.0,0.0
15.16,0.0,0.0,0.0,0.0,0.0,0.0
15.188,0.0,0.0,0.0,0.0,0.0,0.0
15.213,0.0,0.0,0.0,0.0,0.0,0.0
15.24,0.0,0.0,0.0,0.0,0.0,0.0
15.268,0.0,0.0,0.0,0.0,0.0,0.0
15.293,0.0,0.0,0.0,0.0,0.0,0.0
15.319,0.0,0.0,0.0,0.0,0.0,0.0
15.346,0.0,0.0,0.0,0.0,0.0,0.0
15.372,0.0,0.0,0.0,0.0,0.0,0.0
15.397,0.0,0.0,0.0,0.0,0.0,0.0
15.423,0.0,0.0,0.0,0.0,0.0,0.0
15.448,0.0,0.0,0.0,0.0,0.0,0.0
15.478,0.0,0.0,0.0,0.0,0.0,0.0
15.508,0.0,0.0,0.0,0.0,0.0,0.0
15.533,0.0,0.0,0.0,0.0,0.0,0.0
15.561,0.0,0.0,0.0,0.0,0.0,0.0
15.587,0.0,0.0,0.0,0.0,0.0,0.0
15.613,0.0,0.0,0.0,0.0,0.0,0.0
15.641,0.0,0.0,0.0,0.0,0.0,0.0
15.666,0.0,0.0,0.0,0.0,0.0,0.0
15.696,0.0,0.0,0.0,0.0,0.0,0.0
15.726,0.0,0.0,0.0,0.0,0.0,0.0
15.756,0.0,0.0,0.0,0.0,0.0,0.0
15.782,0.0,0.0,0.0,0.0,0.0,0.0
15.81,0.0,0.0,0.0,0.0,0.0,0.0
15.84,0.0,0.0,0.0,0.0,0.0,0.0
15.866,0.0,0.0,0.0,0.0,0.0,0.0
15.891,0.0,0.0,0.0,0.0,0.0,0.0
15.917,0.0,0.0,0.0,0.0,0.0,0.0
15.947,0.0,0.0,0.0,0.0,0.0,0.0
15.973,0.0,0.0,0.0,0.0,0.0,0.0
16.001,0.0,0.0,0.0,0.0,0.0,0.0
16.03,0.0,0.0,0.0,0.0,0.0,0.0
16.056,0.0,0.0,0.0,0.0,0.0,0.0
16.082,0.0,0.0,0.0,0.0,0.0,0.0
16.11,0.0,0.0,0.0,0.0,0.0,0.0
16.14,0.0,0.0,0.0,0.0,0.0,0.0
16.17,0.0,0.0,0.0,0.0,0.0,0.0
16.196,0.0,0.0,0.0,0.0,0.0,0.0
16.224,0.0,0.0,0.0,0.0,0.0,0.0
16.251,0.0,0.0,0.0,0.0,0.0,0.0
16.28,0.0,0.0,0.0,0.0,0.0,0.0
16.306,0.0,0.0,0.0,0.0,0.0,0.0
16.336,0.0,0.0,0.0,0.0,0.0,0.0
16.365,0.0,0.0,0.0,0.0,0.0,0.0
16.391,0.0,0.0,0.0,0.0,0.0,0.0
16.416,0.0,0.0,0.0,0.0,0.0,0.0
16.441,0.0,0.0,0.0,0.0,0.0,0.0
16.471,0.0,0.0,0.0,0.0,0.0,0.0
16.497,0.0,0.0,0.0,0.0,0.0,0.0
16.524,0.0,0.0,0.0,0.0,0.0,0.0
16.553,0.0,0.0,0.0,0.0,0.0,0.0
16.579,0.0,0.0,0.0,0.0,0.0,0.0
16.606,0.0,0.0,0.0,0.0,0.0,0.0
16.631,0.0,0.0,0.0,0.0,0.0,0.0
16.656,0.0,0.0,0.0,0.0,0.0,0.0
16.684,0.0,0.0,0.0,0.0,0.0,0.0
16.711,0.0,0.0,0.0,0.0,0.0,0.0
16.738,0.0,0.0,0.0,0.0,0.0,0.0
16.763,0.0,0.0,0.0,0.0,0.0,0.0
16.791,0.0,0.0,0.0,0.0,0.0,0.0
16.821,0.0,0.0,0.0,0.0,0.0,0.0
16.851,0.0,0.0,0.0,0.0,0.0,0.0
16.881,0.0,0.0,0.0,0.0,0.0,0.0
16.907,0.0,0.0,0.0,0.0,0.0,0.0
16.935,0.0,0.0,0.0,0.0,0.0,0.0
16.962,0.0,0.0,0.0,0.0,0.0,0.0
16.99,0.0,0.0,0.0,0.0,0.0,0.0
17.015,0.0,0.0,0.0,0.0,0.0,0.0
17.041,0.0,0.0,0.0,0.0,0.0,0.0
17.067,0.0,0.0,0.0,0.0,0.0,0.0
17.097,0.0,0.0,0.0,0.0,0.0,0.0
17.122,0.0,0.0,0.0,0.0,0.0,0.0
17.148,0.0,0.0,0.0,0.0,0.0,0.0
17.174,0.0,0.0,0.0,0.0,0.0,0.0
17.2,0.0,0.0,0.0,0.0,0.0,0.0
17.227,0.0,0.0,0.0,0.0,0.0,0.0
17.256,0.0,0.0,0.0,0.0,0.0,0.0
17.281,0.0,0.0,0.0,0.0,0.0,0.0
17.31,0.0,0.0,0.0,0.0,0.0,0.0
17.34,0.0,0.0,0.0,0.0,0.0,0.0
17.366,0.0,0.0,0.0,0.0,0.0,0.0
17.391,0.0,0.0,0.0,0.0,0.0,0.0
17.419,0.0,0.0,0.0,0.0,0.0,0.0
17.445,0.0,0.0,0.0,0.0,0.0,0.0
17.47,0.0,0.0,0.0,0.0,0.0,0.0
17.496,0.0,0.0,0.0,0.0,0.0,0.0
17.526,0.0,0.0,0.0,0.0,0.0,0.0
17.552,0.0,0.0,0.0,0.0,0.0,0.0
17.58,0.0,0.0,0.0,0.0,0.0,0.0
17.606,0.0,0.0,0.0,0.0,0.0,0.0
17.634,0.0,0.0,0.0,0.0,0.0,0.0
17.661,0.0,0.0,0.0,0.0,0.0,0.0
17.691,0.0,0.0,0.0,0.0,0.0,0.0
17.716,0.0,0.0,0.0,0.0,0.0,0.0
17.741,0.0,0.0,0.0,0.0,0.0,0.0
17.771,0.0,0.0,0.0,0.0,0.0,0.0
17.8,0.0,0.0,0.0,0.0,0.0,0.0
17.83,0.0,0.0,0.0,0.0,0.0,0.0
17.856,0.0,0.0,0.0,0.0,0.0,0.0
17.882,0.0,0.0,0.0,0.0,0.0,0.0
17.911,0.0,0.0,0.0,0.0,0.0,0.0
17.938,0.0,0.0,0.0,0.0,0.0,0.0
17.964,0.0,0.0,0.0,0.0,0.0,0.0
17.99,0.0,0.0,0.0,0.0,0.0,0.0
18.015,0.0,0.0,0.0,0.0,0.0,0.0
18.04,0.0,0.0,0.0,0.0,0.0,0.0
18.066,0.0,0.0,0.0,0.0,0.0,0.0
18.091,0.0,0.0,0.0,0.0,0.0,0.0
18.12,0.0,0.0,0.0,0.0,0.0,0.0
18.146,0.0,0.0,0.0,0.0,0.0,0.0
18.174,0.0,0.0,0.0,0.0,0.0,0.0
18.201,0.0,0.0,0.0,0.0,0.0,0.0
18.23,0.0,0.0,0.0,0.0,0.0,0.0
18.26,0.0,0.0,0.0,0.0,0.0,0.0
18.285,0.0,0.0,0.0,0.0,0.0,0.0
18.31,0.0,0.0,0.0,0.0,0.0,0.0
18.34,0.0,0.0,0.0,0.0,0.0,0.0
18.366,0.0,0.0,0.0,0.0,0.0,0.0
18.392,0.0,0.0,0.0,0.0,0.0,0.0
18.421,0.0,0.0,0.0,0.0,0.0,0.0
18.45,0.0,0.0,0.0,0.0,0.0,0.0
18.475,0.0,0.0,0.0,0.0,0.0,0.0
18.501,0.0,0.0,0.0,0.0,0.0,0.0
18.53,0.0,0.0,0.0,0.0,0.0,0.0
18.555,0.0,0.0,0.0,0.0,0.0,0.0
18.58,0.0,0.0,0.0,0.0,0.0,0.0
18.606,0.0,0.0,0.0,0.0,0.0,0.0
18.632,0.0,0.0,0.0,0.0,0.0,0.0
18.661,0.0,0.0,0.0,0.0,0.0,0.0
18.688,0.0,0.0,0.0,0.0,0.0,0.0
18.713,0.0,0.0,0.0,0.0,0.0,0.0
18.741,0.0,0.0,0.0,0.0,0.0,0.0
18.766,0.0,0.0,0.0,0.0,0.0,0.0
18.792,0.0,0.0,0.0,0.0,0.0,0.0
18.821,0.0,0.0,0.0,0.0,0.0,0.0
18.851,0.0,0.0,0.0,0.0,0.0,0.0
18.88,0.0,0.0,0.0,0.0,0.0,0.0
18.91,0.0,0.0,0.0,0.0,0.0,0.0
18.94,0.0,0.0,0.0,0.0,0.0,0.0
18.965,0.0,0.0,0.0,0.0,0.0,0.0
18.996,0.0,0.0,0.0,0.0,0.0,0.0
19.026,0.0,0.0,0.0,0.0,0.0,0.0
19.051,0.0,0.0,0.0,0.0,0.0,0.0
19.08,0.0,0.0,0.0,0.0,0.0,0.0
19.106,0.0,0.0,0.0,0.0,0.0,0.0
19.132,0.0,0.0,0.0,0.0,0.0,0.0
19.16,0.0,0.0,0.0,0.0,0.0,0.0
19.191,0.0,0.0,0.0,0.0,0.0,0.0
19.216,0.0,0.0,0.0,0.0,0.0,0.0
19.242,0.0,0.0,0.0,0.0,0.0,0.0
19.271,0.0,0.0,0.0,0.0,0.0,0.0
19.3,0.0,0.0,0.0,0.0,0.0,0.0
19.33,0.0,0.0,0.0,0.0,0.0,0.0
19.36,0.0,0.0,0.0,0.0,0.0,0.0
19.39,0.0,0.0,0.0,0.0,0.0,0.0
19.419,0.0,0.0,0.0,0.0,0.0,0.0
19.445,0.0,0.0,0.0,0.0,0.0,0.0
19.471,0.0,0.0,0.0,0.0,0.0,0.0
19.497,0.0,0.0,0.0,0.0,0.0,0.0
19.527,0.0,0.0,0.0,0.0,0.0,0.0
19.557,0.0,0.0,0.0,0.0,0.0,0.0
19.582,0.0,0.0,0.0,0.0,0.0,0.0
19.608,0.0,0.0,0.0,0.0,0.0,0.0
19.633,0.0,0.0,0.0,0.0,0.0,0.0
19.661,0.0,0.0,0.0,0.0,0.0,0.0
19.688,0.0,0.0,0.0,0.0,0.0,0.0
19.714,0.0,0.0,0.0,0.0,0.0,0.0
19.741,0.0,0.0,0.0,0.0,0.0,0.0
19.771,0.0,0.0,0.0,0.0,0.0,0.0
19.801,0.0,0.0,0.0,0.0,0.0,0.0
19.83,0.0,0.0,0.0,0.0,0.0,0.0
19.855,0.0,0.0,0.0,0.0,0.0,0.0
19.881,0.0,0.0,0.0,0.0,0.0,0.0
19.906,0.0,0.0,0.0,0.0,0.0,0.0
19.936,0.0,0.0,0.0,0.0,0.0,0.0
19.963,0.0,0.0,0.0,0.0,0.0,0.0
19.99,0.0,0.0,0.0,0.0,0.0,0.0
20.016,0.0,0.0,0.0,0.0,0.0,0.0
20.046,0.0,0.0,0.0,0.0,0.0,0.0
20.071,0.0,0.0,0.0,0.0,0.0,0.0
20.099,0.0,0.0,0.0,0.0,0.0,0.0
20.129,0.0,0.0,0.0,0.0,0.0,0.0
20.158,0.0,0.0,0.0,0.0,0.0,0.0
20.183,0.0,0.0,0.0,0.0,0.0,0.0
20.211,0.0,0.0,0.0,0.0,0.0,0.0
20.24,0.0,0.0,0.0,0.0,0.0,0.0
20.266,0.0,0.0,0.0,0.0,0.0,0.0
20.292,0.0,0.0,0.0,0.0,0.0,0.0
20.32,0.0,0.0,0.0,0.0,0.0,0.0
20.346,0.0,0.0,0.0,0.0,0.0,0.0
20.372,0.0,0.0,0.0,0.0,0.0,0.0
20.401,0.0,0.0,0.0,0.0,0.0,0.0
20.426,0.0,0.0,0.0,0.0,0.0,0.0
20.451,0.0,0.0,0.0,0.0,0.0,0.0
20.478,0.0,0.0,0.0,0.0,0.0,0.0
20.506,0.0,0.0,0.0,0.0,0.0,0.0
20.532,0.0,0.0,0.0,0.0,0.0,0.0
20.559,0.0,0.0,0.0,0.0,0.0,0.0
20.584,0.0,0.0,0.0,0.0,0.0,0.0
20.612,0.0,0.0,0.0,0.0,0.0,0.0
20.641,0.0,0.0,0.0,0.0,0.0,0.0
20.671,0.0,0.0,0.0,0.0,0.0,0.0
20.698,0.0,0.0,0.0,0.0,0.0,0.0
20.723,0.0,0.0,0.0,0.0,0.0,0.0
20.751,0.0,0.0,0.0,0.0,0.0,0.0
20.781,0.0,0.0,0.0,0.0,0.0,0.0
20.806,0.0,0.0,0.0,0.0,0.0,0.0
20.832,0.0,0.0,0.0,0.0,0.0,0.0
20.86,0.0,0.0,0.0,0.0,0.0,0.0
20.885,0.0,0.0,0.0,0.0,0.0,0.0
20.911,0.0,0.0,0.0,0.0,0.0,0.0
20.936,0.0,0.0,0.0,0.0,0.0,0.0
20.962,0.0,0.0,0.0,0.0,0.0,0.0
20.987,0.0,0.0,0.0,0.0,0.0,0.0
21.013,0.0,0.0,0.0,0.0,0.0,0.0
21.039,0.0,0.0,0.0,0.0,0.0,0.0
21.069,0.0,0.0,0.0,0.0,0.0,0.0
21.096,0.0,0.0,0.0,0.0,0.0,0.0
21.122,0.0,0.0,0.0,0.0,0.0,0.0
21.147,0.0,0.0,0.0,0.0,0.0,0.0
21.176,0.0,0.0,0.0,0.0,0.0,0.0
21.201,0.0,0.0,0.0,0.0,0.0,0.0
21.226,0.0,0.0,0.0,0.0,0.0,0.0
21.251,0.0,0.0,0.0,0.0,0.0,0.0
21.282,0.0,0.0,0.0,0.0,0.0,0.0
21.308,0.0,0.0,0.0,0.0,0.0,0.0
21.333,0.0,0.0,0.0,0.0,0.0,0.0
21.358,0.0,0.0,0.0,0.0,0.0,0.0
21.384,0.0,0.0,0.0,0.0,0.0,0.0
21.41,0.0,0.0,0.0,0.0,0.0,0.0
21.438,0.0,0.0,0.0,0.0,0.0,0.0
21.467,0.0,0.0,0.0,0.0,0.0,0.0
21.492,0.0,0.0,0.0,0.0,0.0,0.0
21.517,0.0,0.0,0.0,0.0,0.0,0.0
21.543,0.0,0.0,0.0,0.0,0.0,0.0
21.571,0.0,0.0,0.0,0.0,0.0,0.0
21.596,0.0,0.0,0.0,0.0,0.0,0.0
21.623,0.0,0.0,0.0,0.0,0.0,0.0
21.649,0.0,0.0,0.0,0.0,0.0,0.0
21.675,0.0,0.0,0.0,0.0,0.0,0.0
21.7,0.0,0.0,0.0,0.0,0.0,0.0
21.73,0.0,0.0,0.0,0.0,0.0,0.0
21.756,0.0,0.0,0.0,0.0,0.0,0.0
21.782,0.0,0.0,0.0,0.0,0.0,0.0
21.807,0.0,0.0,0.0,0.0,0.0,0.0
21.832,0.0,0.0,0.0,0.0,0.0,0.0
21.86,0.0,0.0,0.0,0.0,0.0,0.0
21.885,0.0,0.0,0.0,0.0,0.0,0.0
21.911,0.0,0.0,0.0,0.0,0.0,0.0
21.94,0.0,0.0,0.0,0.0,0.0,0.0
21.965,0.0,0.0,0.0,0.0,0.0,0.0
21.99,0.0,0.0,0.0,0.0,0.0,0.0
22.016,0.0,0.0,0.0,0.0,0.0,0.0
22.046,0.0,0.0,0.0,0.0,0.0,0.0
22.071,0.0,0.0,0.0,0.0,0.0,0.0
22.099,0.0,0.0,0.0,0.0,0.0,0.0
22.129,0.0,0.0,0.0,0.0,0.0,0.0
22.154,0.0,0.0,0.0,0.0,0.0,0.0
22.18,0.0,0.0,0.0,0.0,0.0,0.0
22.208,0.0,0.0,0.0,0.0,0.0,0.0
22.234,0.0,0.0,0.0,0.0,0.0,0.0
22.261,0.0,0.0,0.0,0.0,0.0,0.0
22.291,0.0,0.0,0.0,0.0,0.0,0.0
22.32,0.0,0.0,0.0,0.0,0.0,0.0
22.347,0.0,0.0,0.0,0.0,0.0,0.0
22.372,0.0,0.0,0.0,0.0,0.0,0.0
22.4,0.0,0.0,0.0,0.0,0.0,0.0
22.429,0.0,0.0,0.0,0.0,0.0,0.0
22.454,0.0,0.0,0.0,0.0,0.0,0.0
22.482,0.0,0.0,0.0,0.0,0.0,0.0
22.51,0.0,0.0,0.0,0.0,0.0,0.0
22.535,0.0,0.0,0.0,0.0,0.0,0.0
22.563,0.0,0.0,0.0,0.0,0.0,0.0
22.59,0.0,0.0,0.0,0.0,0.0,0.0
22.615,0.0,0.0,0.0,0.0,0.0,0.0
22.64,0.0,0.0,0.0,0.0,0.0,0.0
22.665,0.0,0.0,0.0,0.0,0.0,0.0
22.694,0.0,0.0,0.0,0.0,0.0,0.0
22.719,0.0,0.0,0.0,0.0,0.0,0.0
22.744,0.0,0.0,0.0,0.0,0.0,0.0
22.769,0.0,0.0,0.0,0.0,0.0,0.0
22.794,0.0,0.0,0.0,0.0,0.0,0.0
22.82,0.0,0.0,0.0,0.0,0.0,0.0
22.845,0.0,0.0,0.0,0.0,0.0,0.0
22.871,0.0,0.0,0.0,0.0,0.0,0.0
22.896,0.0,0.0,0.0,0.0,0.0,0.0
22.921,0.0,0.0,0.0,0.0,0.0,0.0
22.947,0.0,0.0,0.0,0.0,0.0,0.0
22.972,0.0,0.0,0.0,0.0,0.0,0.0
22.998,0.0,0.0,0.0,0.0,0.0,0.0
23.024,0.0,0.0,0.0,0.0,0.0,0.0
23.049,0.0,0.0,0.0,0.0,0.0,0.0
23.078,0.0,0.0,0.0,0.0,0.0,0.0
23.106,0.0,0.0,0.0,0.0,0.0,0.0
23.132,0.0,0.0,0.0,0.0,0.0,0.0
23.161,0.0,0.0,0.0,0.0,0.0,0.0
23.191,0.0,0.0,0.0,0.0,0.0,0.0
23.218,0.0,0.0,0.0,0.0,0.0,0.0
23.246,0.0,0.0,0.0,0.0,0.0,0.0
23.271,0.0,0.0,0.0,0.0,0.0,0.0
23.3,0.0,0.0,0.0,0.0,0.0,0.0
23.329,0.0,0.0,0.0,0.0,0.0,0.0
23.354,0.0,0.0,0.0,0.0,0.0,0.0
23.38,0.0,0.0,0.0,0.0,0.0,0.0
23.405,0.0,0.0,0.0,0.0,0.0,0.0
23.431,0.0,0.0,0.0,0.0,0.0,0.0
23.461,0.0,0.0,0.0,0.0,0.0,0.0
23.49,0.0,0.0,0.0,0.0,0.0,0.0
23.515,0.0,0.0,0.0,0.0,0.0,0.0
23.541,0.0,0.0,0.0,0.0,0.0,0.0
23.566,0.0,0.0,0.0,0.0,0.0,0.0
23.594,0.0,0.0,0.0,0.0,0.0,0.0
23.621,0.0,0.0,0.0,0.0,0.0,0.0
23.65,0.0,0.0,0.0,0.0,0.0,0.0
23.679,0.0,0.0,0.0,0.0,0.0,0.0
23.706,0.0,0.0,0.0,0.0,0.0,0.0
23.733,0.0,0.0,0.0,0.0,0.0,0.0
23.758,0.0,0.0,0.0,0.0,0.0,0.0
23.784,0.0,0.0,0.0,0.0,0.0,0.0
23.809,0.0,0.0,0.0,0.0,0.0,0.0
23.837,0.0,0.0,0.0,0.0,0.0,0.0
23.862,0.0,0.0,0.0,0.0,0.0,0.0
23.891,0.0,0.0,0.0,0.0,0.0,0.0
23.916,0.0,0.0,0.0,0.0,0.0,0.0
23.941,0.0,0.0,0.0,0.0,0.0,0.0
23.966,0.0,0.0,0.0,0.0,0.0,0.0
23.992,0.0,0.0,0.0,0.0,0.0,0.0
24.021,0.0,0.0,0.0,0.0,0.0,0.0
24.046,0.0,0.0,0.0,0.0,0.0,0.0
24.071,0.0,0.0,0.0,0.0,0.0,0.0
24.097,0.0,0.0,0.0,0.0,0.0,0.0
24.124,0.0,0.0,0.0,0.0,0.0,0.0
24.15,0.0,0.0,0.0,0.0,0.0,0.0
24.178,0.0,0.0,0.0,0.0,0.0,0.0
24.204,0.0,0.0,0.0,0.0,0.0,0.0
24.23,0.0,0.0,0.0,0.0,0.0,0.0
24.256,0.0,0.0,0.0,0.0,0.0,0.0
24.281,0.0,0.0,0.0,0.0,0.0,0.0
24.31,0.0,0.0,0.0,0.0,0.0,0.0
24.335,0.0,0.0,0.0,0.0,0.0,0.0
24.361,0.0,0.0,0.0,0.0,0.0,0.0
24.387,0.0,0.0,0.0,0.0,0.0,0.0
24.412,0.0,0.0,0.0,0.0,0.0,0.0
24.44,0.0,0.0,0.0,0.0,0.0,0.0
24.465,0.0,0.0,0.0,0.0,0.0,0.0
24.494,0.0,0.0,0.0,0.0,0.0,0.0
24.519,0.0,0.0,0.0,0.0,0.0,0.0
24.544,0.0,0.0,0.0,0.0,0.0,0.0
24.569,0.0,0.0,0.0,0.0,0.0,0.0
24.594,0.0,0.0,0.0,0.0,0.0,0.0
24.619,0.0,0.0,0.0,0.0,0.0,0.0
24.644,0.0,0.0,0.0,0.0,0.0,0.0
24.669,0.0,0.0,0.0,0.0,0.0,0.0
24.695,0.0,0.0,0.0,0.0,0.0,0.0
24.72,0.0,0.0,0.0,0.0,0.0,0.0
24.745,0.0,0.0,0.0,0.0,0.0,0.0
24.771,0.0,0.0,0.0,0.0,0.0,0.0
24.797,0.0,0.0,0.0,0.0,0.0,0.0
24.823,0.0,0.0,0.0,0.0,0.0,0.0
24.852,0.0,0.0,0.0,0.0,0.0,0.0
24.88,0.0,0.0,0.0,0.0,0.0,0.0
24.908,0.0,0.0,0.0,0.0,0.0,0.0
24.935,0.0,0.0,0.0,0.0,0.0,0.0
24.961,0.0,0.0,0.0,0.0,0.0,0.0
24.991,0.0,0.0,0.0,0.0,0.0,0.0
25.017,0.0,0.0,0.0,0.0,0.0,0.0
25.042,0.0,0.0,0.0,0.0,0.0,0.0
25.071,0.0,0.0,0.0,0.0,0.0,0.0
25.101,0.0,0.0,0.0,0.0,0.0,0.0
25.13,0.0,0.0,0.0,0.0,0.0,0.0
25.156,0.0,0.0,0.0,0.0,0.0,0.0
25.181,0.0,0.0,0.0,0.0,0.0,0.0
25.21,0.0,0.0,0.0,0.0,0.0,0.0
25.236,0.0,0.0,0.0,0.0,0.0,0.0
25.261,0.0,0.0,0.0,0.0,0.0,0.0
25.291,0.0,0.0,0.0,0.0,0.0,0.0
25.32,0.0,0.0,0.0,0.0,0.0,0.0
25.35,0.0,0.0,0.0,0.0,0.0,0.0
25.376,0.0,0.0,0.0,0.0,0.0,0.0
25.401,0.0,0.0,0.0,0.0,0.0,0.0
25.428,0.0,0.0,0.0,0.0,0.0,0.0
25.453,0.0,0.0,0.0,0.0,0.0,0.0
25.48,0.0,0.0,0.0,0.0,0.0,0.0
25.505,0.0,0.0,0.0,0.0,0.0,0.0
25.531,0.0,0.0,0.0,0.0,0.0,0.0
25.557,0.0,0.0,0.0,0.0,0.0,0.0
25.582,0.0,0.0,0.0,0.0,0.0,0.0
25.607,0.0,0.0,0.0,0.0,0.0,0.0
25.632,0.0,0.0,0.0,0.0,0.0,0.0
25.66,0.0,0.0,0.0,0.0,0.0,0.0
25.685,0.0,0.0,0.0,0.0,0.0,0.0
25.711,0.0,0.0,0.0,0.0,0.0,0.0
25.736,0.0,0.0,0.0,0.0,0.0,0.0
25.761,0.0,0.0,0.0,0.0,0.0,0.0
25.786,0.0,0.0,0.0,0.0,0.0,0.0
25.812,0.0,0.0,0.0,0.0,0.0,0.0
25.84,0.0,0.0,0.0,0.0,0.0,0.0
25.865,0.0,0.0,0.0,0.0,0.0,0.0
25.893,0.0,0.0,0.0,0.0,0.0,0.0
25.921,0.0,0.0,0.0,0.0,0.0,0.0
25.951,0.0,0.0,0.0,0.0,0.0,0.0
25.981,0.0,0.0,0.0,0.0,0.0,0.0
26.006,0.0,0.0,0.0,0.0,0.0,0.0
26.032,0.0,0.0,0.0,0.0,0.0,0.0
26.057,0.0,0.0,0.0,0.0,0.0,0.0
26.082,0.0,0.0,0.0,0.0,0.0,0.0
26.111,0.0,0.0,0.0,0.0,0.0,0.0
26.14,0.0,0.0,0.0,0.0,0.0,0.0
26.166,0.0,0.0,0.0,0.0,0.0,0.0
26.192,0.0,0.0,0.0,0.0,0.0,0.0
26.217,0.0,0.0,0.0,0.0,0.0,0.0
26.243,0.0,0.0,0.0,0.0,0.0,0.0
26.27,0.0,0.0,0.0,0.0,0.0,0.0
26.295,0.0,0.0,0.0,0.0,0.0,0.0
26.321,0.0,0.0,0.0,0.0,0.0,0.0
26.347,0.0,0.0,0.0,0.0,0.0,0.0
26.372,0.0,0.0,0.0,0.0,0.0,0.0
26.401,0.0,0.0,0.0,0.0,0.0,0.0
26.426,0.0,0.0,0.0,0.0,0.0,0.0
26.451,0.0,0.0,0.0,0.0,0.0,0.0
26.48,0.0,0.0,0.0,0.0,0.0,0.0
26.506,0.0,0.0,0.0,0.0,0.0,0.0
26.534,0.0,0.0,0.0,0.0,0.0,0.0
26.56,0.0,0.0,0.0,0.0,0.0,0.0
26.589,0.0,0.0,0.0,0.0,0.0,0.0
26.615,0.0,0.0,0.0,0.0,0.0,0.0
26.641,0.0,0.0,0.0,0.0,0.0,0.0
26.666,0.0,0.0,0.0,0.0,0.0,0.0
26.692,0.0,0.0,0.0,0.0,0.0,0.0
26.717,0.0,0.0,0.0,0.0,0.0,0.0
